[vite] connecting... client:743:9
[vite] connected. client:866:15
[2025-04-06T03:08:01.709Z] [INFO] main.ts executing... logger.ts:61:15
[2025-04-06T03:08:01.709Z] [INFO] main.ts finished initial execution. logger.ts:61:15
[2025-04-06T03:08:01.712Z] [INFO] DOM fully loaded. logger.ts:61:15
[2025-04-06T03:08:01.712Z] [INFO] Initializing game... logger.ts:61:15
[2025-04-06T03:08:01.712Z] [INFO] [Game] Constructing instance... logger.ts:61:15
[2025-04-06T03:08:01.713Z] [INFO] [RendererFacade] Constructing... logger.ts:61:15
[2025-04-06T03:08:01.713Z] [DEBUG] [ScreenBuffer] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.713Z] [DEBUG] [DrawingContext] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.713Z] [INFO] [PerlinNoise] Initializing instance with seed: "haunting beauty_nebula" logger.ts:61:15
[2025-04-06T03:08:01.713Z] [INFO] [PerlinNoise:haunting beauty_nebula] Instance created and PRNG seeded. logger.ts:61:15
[2025-04-06T03:08:01.713Z] [INFO] [NebulaRenderer] Initialized with seed "haunting beauty_nebula" and 3 base colors. logger.ts:61:15
[2025-04-06T03:08:01.714Z] [DEBUG] [StatusBarUpdater] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.715Z] [DEBUG] [StatusBarUpdater.updateMaxChars] Status bar max chars estimated: 1050 logger.ts:58:15
[2025-04-06T03:08:01.716Z] [DEBUG] [SceneRenderer] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.716Z] [INFO] [RendererFacade] All components instantiated. logger.ts:61:15
[2025-04-06T03:08:01.716Z] [DEBUG] [RendererFacade.fitToScreen] Adjusting... logger.ts:58:15
[2025-04-06T03:08:01.716Z] [INFO] [ScreenBuffer.updateDimensions] Dimensions updated: Grid=180x90, CharSize=16.0x16.0px logger.ts:61:15
[2025-04-06T03:08:01.716Z] [INFO] [ScreenBuffer.initBuffers] Initializing buffers for 180x90 grid (16200 cells) logger.ts:61:15
[2025-04-06T03:08:01.717Z] [DEBUG] [ScreenBuffer.initBuffers] Buffers initialized. logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [StatusBarUpdater.updateMaxChars] Status bar max chars estimated: 1047 logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [NebulaRenderer.clearCache] Clearing nebula color cache. logger.ts:58:15
[2025-04-06T03:08:01.717Z] [INFO] [RendererFacade.fitToScreen] Resized complete. Grid: 180x90 logger.ts:61:15
[2025-04-06T03:08:01.717Z] [INFO] [RendererFacade] Construction complete. logger.ts:61:15
[2025-04-06T03:08:01.717Z] [INFO] Player initialized. Start World: [0, 0], Char: @, Credits: 1000, Fuel: 500/500, Cargo Cap: 100 logger.ts:61:15
[2025-04-06T03:08:01.717Z] [DEBUG] [InputManager] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [InputManager] Key to action map built: {} logger.ts:58:15
[2025-04-06T03:08:01.717Z] [INFO] [GameStateManager] Initialized. Initial state: 'hyperspace' logger.ts:61:15
[2025-04-06T03:08:01.717Z] [DEBUG] [ActionProcessor] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [Game] Handling window resize... logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [RendererFacade.fitToScreen] Adjusting... logger.ts:58:15
[2025-04-06T03:08:01.718Z] [DEBUG] [ScreenBuffer.updateDimensions] CharSize updated: 16.0x16.0px (Grid size unchanged) logger.ts:58:15
[2025-04-06T03:08:01.718Z] [DEBUG] [StatusBarUpdater.updateMaxChars] Status bar max chars estimated: 1047 logger.ts:58:15
[2025-04-06T03:08:01.718Z] [DEBUG] [NebulaRenderer.clearCache] Clearing nebula color cache. logger.ts:58:15
[2025-04-06T03:08:01.718Z] [INFO] [RendererFacade.fitToScreen] Resized complete. Grid: 180x90 logger.ts:61:15
[2025-04-06T03:08:01.718Z] [INFO] [Game] Instance constructed. Seed: "haunting beauty", Initial State: 'hyperspace' logger.ts:61:15
[2025-04-06T03:08:12.438Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.455Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.455Z] [DEBUG] Player moved SYSTEM: [-1411796,2037394] -> [-1411796,2032394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.456Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.471Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.471Z] [DEBUG] Player moved SYSTEM: [-1411796,2032394] -> [-1411796,2027394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.471Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.488Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.488Z] [DEBUG] Player moved SYSTEM: [-1411796,2027394] -> [-1411796,2022394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.488Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.504Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.504Z] [DEBUG] Player moved SYSTEM: [-1411796,2022394] -> [-1411796,2017394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.505Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.522Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.522Z] [DEBUG] Player moved SYSTEM: [-1411796,2017394] -> [-1411796,2012394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.522Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.539Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.539Z] [DEBUG] Player moved SYSTEM: [-1411796,2012394] -> [-1411796,2007394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.539Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.554Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.555Z] [DEBUG] Player moved SYSTEM: [-1411796,2007394] -> [-1411796,2002394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.555Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.572Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.572Z] [DEBUG] Player moved SYSTEM: [-1411796,2002394] -> [-1411796,1997394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.572Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.588Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.588Z] [DEBUG] Player moved SYSTEM: [-1411796,1997394] -> [-1411796,1992394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.588Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.605Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.605Z] [DEBUG] Player moved SYSTEM: [-1411796,1992394] -> [-1411796,1987394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.605Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.621Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.621Z] [DEBUG] Player moved SYSTEM: [-1411796,1987394] -> [-1411796,1982394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.621Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.638Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.638Z] [DEBUG] Player moved SYSTEM: [-1411796,1982394] -> [-1411796,1977394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.638Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.654Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.654Z] [DEBUG] Player moved SYSTEM: [-1411796,1977394] -> [-1411796,1972394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.655Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.671Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.672Z] [DEBUG] Player moved SYSTEM: [-1411796,1972394] -> [-1411796,1967394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.672Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.688Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.688Z] [DEBUG] Player moved SYSTEM: [-1411796,1967394] -> [-1411796,1962394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.688Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.704Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.704Z] [DEBUG] Player moved SYSTEM: [-1411796,1962394] -> [-1411796,1957394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.704Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.722Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.722Z] [DEBUG] Player moved SYSTEM: [-1411796,1957394] -> [-1411796,1952394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.722Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.738Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.738Z] [DEBUG] Player moved SYSTEM: [-1411796,1952394] -> [-1411796,1947394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.738Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.741Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 2 cells drawn in 1.00 ms logger.ts:58:15
[2025-04-06T03:08:12.755Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.755Z] [DEBUG] Player moved SYSTEM: [-1411796,1947394] -> [-1411796,1942394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.755Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.771Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.771Z] [DEBUG] Player moved SYSTEM: [-1411796,1942394] -> [-1411796,1937394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.771Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.788Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.788Z] [DEBUG] Player moved SYSTEM: [-1411796,1937394] -> [-1411796,1932394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.788Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.805Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.805Z] [DEBUG] Player moved SYSTEM: [-1411796,1932394] -> [-1411796,1927394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.806Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.821Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.822Z] [DEBUG] Player moved SYSTEM: [-1411796,1927394] -> [-1411796,1922394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.822Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.838Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.838Z] [DEBUG] Player moved SYSTEM: [-1411796,1922394] -> [-1411796,1917394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.839Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.854Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.855Z] [DEBUG] Player moved SYSTEM: [-1411796,1917394] -> [-1411796,1912394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.855Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.859Z] [DEBUG] --- Raw KeyDown Received: key='ArrowUp' code='ArrowUp' --- logger.ts:58:15
[2025-04-06T03:08:12.859Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:12.859Z] [DEBUG] >>> KeyDown 'ArrowUp' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:12.872Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.872Z] [DEBUG] Player moved SYSTEM: [-1411796,1912394] -> [-1411796,1907394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.872Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.888Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.888Z] [DEBUG] Player moved SYSTEM: [-1411796,1907394] -> [-1411796,1902394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.888Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.905Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.905Z] [DEBUG] Player moved SYSTEM: [-1411796,1902394] -> [-1411796,1897394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.905Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.921Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.921Z] [DEBUG] Player moved SYSTEM: [-1411796,1897394] -> [-1411796,1892394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.921Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.926Z] [DEBUG] --- Raw KeyDown Received: key='ArrowUp' code='ArrowUp' --- logger.ts:58:15
[2025-04-06T03:08:12.927Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:12.927Z] [DEBUG] >>> KeyDown 'ArrowUp' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:12.938Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.938Z] [DEBUG] Player moved SYSTEM: [-1411796,1892394] -> [-1411796,1887394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.939Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.955Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.955Z] [DEBUG] Player moved SYSTEM: [-1411796,1887394] -> [-1411796,1882394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.955Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.959Z] [DEBUG] --- Raw KeyDown Received: key='ArrowUp' code='ArrowUp' --- logger.ts:58:15
[2025-04-06T03:08:12.960Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:12.960Z] [DEBUG] >>> KeyDown 'ArrowUp' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:12.971Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.971Z] [DEBUG] Player moved SYSTEM: [-1411796,1882394] -> [-1411796,1877394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.972Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:12.988Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:12.989Z] [DEBUG] Player moved SYSTEM: [-1411796,1877394] -> [-1411796,1872394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:12.989Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.004Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.004Z] [DEBUG] Player moved SYSTEM: [-1411796,1872394] -> [-1411796,1867394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.004Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.021Z] [DEBUG] --- Raw KeyDown Received: key='ArrowUp' code='ArrowUp' --- logger.ts:58:15
[2025-04-06T03:08:13.021Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:13.021Z] [DEBUG] >>> KeyDown 'ArrowUp' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:13.021Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.022Z] [DEBUG] Player moved SYSTEM: [-1411796,1867394] -> [-1411796,1862394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.022Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.038Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.038Z] [DEBUG] Player moved SYSTEM: [-1411796,1862394] -> [-1411796,1857394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.038Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.055Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.055Z] [DEBUG] Player moved SYSTEM: [-1411796,1857394] -> [-1411796,1852394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.055Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.060Z] [DEBUG] --- Raw KeyDown Received: key='ArrowUp' code='ArrowUp' --- logger.ts:58:15
[2025-04-06T03:08:13.060Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:13.060Z] [DEBUG] >>> KeyDown 'ArrowUp' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:13.071Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.072Z] [DEBUG] Player moved SYSTEM: [-1411796,1852394] -> [-1411796,1847394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.072Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.087Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.088Z] [DEBUG] Player moved SYSTEM: [-1411796,1847394] -> [-1411796,1842394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.088Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.105Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.105Z] [DEBUG] Player moved SYSTEM: [-1411796,1842394] -> [-1411796,1837394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.105Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.121Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.121Z] [DEBUG] Player moved SYSTEM: [-1411796,1837394] -> [-1411796,1832394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.121Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.134Z] [DEBUG] --- Raw KeyDown Received: key='ArrowUp' code='ArrowUp' --- logger.ts:58:15
[2025-04-06T03:08:13.134Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:13.134Z] [DEBUG] >>> KeyDown 'ArrowUp' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:13.138Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.139Z] [DEBUG] Player moved SYSTEM: [-1411796,1832394] -> [-1411796,1827394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.139Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.155Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.155Z] [DEBUG] Player moved SYSTEM: [-1411796,1827394] -> [-1411796,1822394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.155Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.160Z] [DEBUG] --- Raw KeyDown Received: key='ArrowUp' code='ArrowUp' --- logger.ts:58:15
[2025-04-06T03:08:13.160Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:13.160Z] [DEBUG] >>> KeyDown 'ArrowUp' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:13.171Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.171Z] [DEBUG] Player moved SYSTEM: [-1411796,1822394] -> [-1411796,1817394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:13.172Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.177Z] [DEBUG] --- Raw KeyDown Received: key='Shift' code='ShiftLeft' --- logger.ts:58:15
[2025-04-06T03:08:13.177Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:13.177Z] [DEBUG] [InputManager] Keydown registered: Shift (Shift: true, Ctrl: false) logger.ts:58:15
[2025-04-06T03:08:13.177Z] [DEBUG] [InputManager] FINE_CONTROL activated. logger.ts:58:15
[2025-04-06T03:08:13.177Z] [DEBUG] >>> KeyDown: Prevented default for modifier key 'Shift' logger.ts:58:15
[2025-04-06T03:08:13.188Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [FINE_CONTROL] logger.ts:61:15
[2025-04-06T03:08:13.188Z] [DEBUG] [Game:_processInput] Fine control applied. Move scale: 500 logger.ts:58:15
[2025-04-06T03:08:13.188Z] [DEBUG] Fine control active, move scale: 500.0 logger.ts:58:15
[2025-04-06T03:08:13.188Z] [DEBUG] Player moved SYSTEM: [-1411796,1817394] -> [-1411796,1816894] (Delta: 0,-500, Scale: 500) logger.ts:58:15
[2025-04-06T03:08:13.188Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:13.205Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:13.205Z] [DEBUG] [Game:_processInput] Fine control applied. Move scale: 500 logger.ts:58:15
[2025-04-06T03:08:13.205Z] [DEBUG] Fine control active, move scale: 500.0 logger.ts:58:15
[2025-04-06T03:08:13.205Z] [DEBUG] Player moved SYSTEM: [-1411796,1816894] -> [-1411796,1816394] (Delta: 0,-500, Scale: 500) logger.ts:58:15
